Hyundai Grandeur,"2011г.,2.4л.,автоматседан,бензинрульслева,14000км",https://im.mashina.kg/tachka/images//b/9/a/b9a3862355af9cd49babb5bdba350ea3_240x180.jpg,966130сом,$11000
Kia K7,"2017г.,3л.,автоматседан,газрульслева,123000км",https://im.mashina.kg/tachka/images//2/4/0/240ec658cf2e055cad2efdeddc8213ec_240x180.jpg,1695119сом,$19300
Honda Inspire,"2003г.,3л.,автоматседан,бензинрульсправа,212211км",https://im.mashina.kg/tachka/images//6/a/c/6ac432586cb268bf312c6b88ecf04ee1_240x180.jpg,878300сом,$10000
Hyundai Sonata,"2017г.,2л.,автоматседан,гибридрульслева,137000км",https://im.mashina.kg/tachka/images//a/c/4/ac48d0ae37ada487395ca17140706a47_240x180.jpg,1317450сом,$15000
Kia Carnival,"2018г.,2.2л.,автоматминивэн,дизельрульслева,118000км",https://im.mashina.kg/tachka/images//f/e/1/fe16446aafd5f8e80131a89524bd638b_240x180.jpg,2968654сом,$33800
Lexus GX,"2003г.,4.7л.,автоматвнедорожник5дв.,бензинрульслева,19000км",https://im.mashina.kg/tachka/images//0/c/0/0c0ce03bb9c865b830954a46622d5f13_240x180.jpg,1844430сом,$21000
Subaru Outback,"2006г.,2.5л.,автоматуниверсал,бензинрульслева,280000км",https://im.mashina.kg/tachka/images//4/8/a/48a0331d4ab1c2c900f7fb230d57ee03_240x180.jpg,702640сом,$8000
Kia Sorento,"2020г.,2.2л.,роботвнедорожник5дв.,дизельрульслева,62000км",https://im.mashina.kg/tachka/images//0/5/1/0517584c757b2d99c64c20c46a67c1f7_240x180.jpg,3425370сом,$39000
Hyundai Grandeur,"2017г.,3л.,автоматседан,бензинрульслева,96000км",https://im.mashina.kg/tachka/images//e/b/9/eb989d050c66ef05bdc66899596d2295_240x180.jpg,1888345сом,$21500
Ford Focus,"2007г.,1.6л.,механикаседан,бензинрульслева,212121км",https://im.mashina.kg/tachka/images//8/9/2/8924c5875be742d31c7c830ea1ae06fa_240x180.jpg,360000сом,$4099
Toyota Prius,"2017г.,1.8л.,вариаторлифтбек,гибридрульслева,100000км",https://im.mashina.kg/tachka/images//2/a/1/2a1c72e4d3cdb20f23a01942663e4b47_240x180.jpg,1405280сом,$16000
Toyota Camry,"2018г.,2.5л.,автоматседан,бензинрульслева,190000км",https://im.mashina.kg/tachka/images//f/d/1/fd1da80818cd1c15acf823db8a3a5350_240x180.jpg,2459240сом,$28000
Honda CR-V,"2006г.,2.4л.,автоматвнедорожник5дв.,бензинрульслева,15900км",https://im.mashina.kg/tachka/images//d/5/0/d50b7433edc312ed337e82b37c8f601c_240x180.jpg,1080309сом,$12300
Toyota Prius,"2016г.,1.8л.,вариаторлифтбек,гибридрульслева,124000км",https://im.mashina.kg/tachka/images//0/f/2/0f2a8dd2f86063f46bd1d232bd7daa99_240x180.jpg,1712685сом,$19500
Toyota Verso,"2014г.,1.6л.,механикакомпактвэн,бензинрульслева,150000км",https://im.mashina.kg/tachka/images//2/9/b/29bd031bb7a097aea3d6dbea30e01c10_240x180.jpg,1097875сом,$12500
Kia K7,"2019г.,3л.,автоматседан,газрульслева,131000км",https://im.mashina.kg/tachka/images//5/a/f/5af7b0678c45d114e90b65ebedead284_240x180.jpg,2195750сом,$25000
Geely Monjaro,"2023г.,2л.,автоматвнедорожник5дв.,бензинрульслева,10км",https://im.mashina.kg/tachka/images//e/e/1/ee16831723921775934ba1b1567668f8_240x180.jpg,3425370сом,$39000
Chevrolet Spark,"2016г.,1л.,вариаторхэтчбек5дв.,бензинрульслева,159000км",https://im.mashina.kg/tachka/images//9/e/0/9e0c4a4220637bfe5e6cdf72d5978062_240x180.jpg,746555сом,$8500
Toyota Raum,"2004г.,1.5л.,автоматкомпактвэн,бензинрульсправа,236000км",https://im.mashina.kg/tachka/images//1/f/7/1f701bddd0c9ca33076c43e066c220ae_240x180.jpg,667508сом,$7600
Toyota Highlander,"2016г.,3.5л.,автоматвнедорожник5дв.,бензинрульслева,96184км",https://im.mashina.kg/tachka/images//c/2/4/c24d4a9b6a2d16fdacb9ceccc863365c_240x180.jpg,2898390сом,$33000
Voyah Dream,"2023г.,автоматминивэн,электрорульслева",https://im.mashina.kg/tachka/images//1/0/3/103493490dc57cbe0b2dcdb07d71bdcd_240x180.jpg,4196619сом,$48237
Jetour X70,"2023г.,1.5л.,роботвнедорожник5дв.,бензинрульслева,1км",https://im.mashina.kg/tachka/images//a/b/c/abc4295f359cd9d673373d5b1ed581ff_240x180.jpg,2415325сом,$27500
Toyota Camry,"2023г.,2.5л.,автоматседан,бензинрульслева,10км",https://im.mashina.kg/tachka/images//d/e/0/de0f1fd5f85ceabd6f20508d81f0b658_240x180.jpg,3469285сом,$39500
Changan UNI-K,"2023г.,2л.,автоматвнедорожник5дв.,бензинрульслева,10км",https://im.mashina.kg/tachka/images//d/c/a/dca183a81b8c859e0114c1a5a6c087b4_240x180.jpg,3293625сом,$37500
Daewoo Matiz,"2003г.,0.8л.,автоматхэтчбек5дв.,бензинрульслева,160000км",https://im.mashina.kg/tachka/images//2/5/f/25f9e5f57749983960dda40f56c12986_240x180.jpg,265000сом,$3017
Honda Fit,"2010г.,1.5л.,автоматхэтчбек5дв.,бензинрульслева,116000км",https://im.mashina.kg/tachka/images//a/7/2/a72c0eac682d263cf64f120585088910_240x180.jpg,878300сом,$10000
Daewoo Matiz,"2001г.,0.8л.,механикахэтчбек5дв.,бензинрульслева,200000км",https://im.mashina.kg/tachka/images//5/4/1/5419c7e0dc2861177c750e30dd7f158a_240x180.jpg,150000сом,$1708
Hyundai Tucson,"2023г.,2л.,автоматвнедорожник5дв.,бензинрульслева,10км",https://im.mashina.kg/tachka/images//8/c/c/8cccb0a4fe93ff165d0ed5e950029774_240x180.jpg,2722730сом,$31000
Honda Jazz,"2006г.,1.5л.,вариаторхэтчбек5дв.,бензинрульслева,192000км",https://im.mashina.kg/tachka/images//7/4/0/740232a1a30635fe55c1b83a9ef87e8e_240x180.jpg,830000сом,$9450
Volkswagen Passat,"1991г.,1.8л.,механикауниверсал,бензинрульслева,289000км",https://im.mashina.kg/tachka/images//a/9/8/a980cdeb15afda39fa90810a645797e0_240x180.jpg,210000сом,$2391
Toyota Camry,"2019г.,2л.,автоматседан,бензинрульслева,45060км",https://im.mashina.kg/tachka/images//1/2/b/12bd711e8d2e0ea50b5703f882935897_240x180.jpg,2064005сом,$23500
Hyundai Tucson,"2023г.,2л.,автоматвнедорожник5дв.,бензинрульслева,412км",https://im.mashina.kg/tachka/images//2/3/5/23599212e1dc3021bdf5f9b3f551c41c_240x180.jpg,2722730сом,$31000
Nissan X-Trail,"2002г.,2л.,автоматвнедорожник5дв.,бензинрульсправа,283000км",https://im.mashina.kg/tachka/images//4/9/2/492e71a2a9e533745de4591ca2dd7d99_240x180.jpg,520000сом,$5921
Honda Stepwgn,"2004г.,2л.,автоматминивэн,бензинрульсправа,100000км",https://im.mashina.kg/tachka/images//f/9/d/f9d525127d1ed9d968f6c296b840c299_240x180.jpg,1097875сом,$12500
Hyundai Santa Fe,"2019г.,2л.,автоматвнедорожник5дв.,бензинрульслева,64000км",https://im.mashina.kg/tachka/images//6/5/8/65874f959861dadc809d381d28b9120c_240x180.jpg,2678815сом,$30500
Hyundai Sonata,"2017г.,2л.,автоматседан,газрульслева,117000км",https://im.mashina.kg/tachka/images//d/9/e/d9e5edd34384b4cfb6220ed8da91730d_240x180.jpg,1203271сом,$13700
Honda Stream,"2001г.,2л.,автоматкомпактвэн,бензинрульсправа,100000км",https://im.mashina.kg/tachka/images//3/7/c/37c2d115753069e02af6676f0f929080_240x180.jpg,623593сом,$7100
Nissan Primera,"1999г.,2л.,механикаседан,бензинрульслева,210000км",https://im.mashina.kg/tachka/images//f/e/8/fe8de42b9b93a53aa4b8bd6738128e2c_240x180.jpg,265000сом,$3017
Zeekr 001,"2023г.,автоматлифтбек,электрорульслева,50км",https://im.mashina.kg/tachka/images//3/b/a/3ba7e00217a27b817c4dcdbdedc1625d_240x180.jpg,5445460сом,$62000
Daewoo Matiz,"2001г.,0.8л.,механикахэтчбек5дв.,бензинрульслева,150000км",https://im.mashina.kg/tachka/images//e/3/0/e30067eb84cf97c832bf00b7c7aec290_240x180.jpg,240000сом,$2733
Lexus RX,"1999г.,3л.,автоматвнедорожник5дв.,бензинрульслева,350000км",https://im.mashina.kg/tachka/images//1/1/a/11a3c9aa85cf131fff264df36ec7bd5d_240x180.jpg,922215сом,$10500
Nissan Juke,"2013г.,1.6л.,вариаторвнедорожник5дв.,бензинрульслева,160000км",https://im.mashina.kg/tachka/images//e/8/8/e8875b052ca9faf78d1d48f727ed61b0_240x180.jpg,922215сом,$10500
Toyota Windom,"2001г.,3л.,автоматседан,бензинрульсправа,219000км",https://im.mashina.kg/tachka/images//3/1/c/31ce777a8b4e9b848725f3afa33363f2_240x180.jpg,764121сом,$8700
Daihatsu Sirion,"2008г.,1л.,механикахэтчбек5дв.,бензинрульслева,270000км",https://im.mashina.kg/tachka/images//c/d/0/cd07a676524f176643fb15ea23c45768_240x180.jpg,373278сом,$4250
BMW X5 M,"2016г.,4.4л.,автоматвнедорожник5дв.,бензинрульслева,175000км",https://im.mashina.kg/tachka/images//8/d/9/8d9f0551154f5dc372223592e4aa939e_240x180.jpg,4830650сом,$55000
Lexus ES,"2004г.,3.3л.,автоматседан,бензинрульслева",https://im.mashina.kg/tachka/images//a/c/7/ac7de29f04682a5da4ff5d659ed8d824_240x180.jpg,966130сом,$11000
Toyota Prius,"2018г.,1.8л.,автоматлифтбек,гибридрульслева,120000км",https://im.mashina.kg/tachka/images//9/7/0/970bd0fbb65b307a7d7b3a46c3daef36_240x180.jpg,1624855сом,$18500
Toyota Prius,"2014г.,1.8л.,автоматхэтчбек5дв.,гибридрульслева,181000км",https://im.mashina.kg/tachka/images//8/5/8/85820db625f40224b064cda7b61a6057_240x180.jpg,1212054сом,$13800
Changan UNI-K,"2023г.,2л.,автоматвнедорожник5дв.,бензинрульслева,1км",https://im.mashina.kg/tachka/images//5/2/b/52bbfea1701e7ef55ea776d587d55769_240x180.jpg,2722730сом,$31000
Subaru Outback,"2007г.,2.5л.,автоматуниверсал,бензинрульслева,260000км",https://im.mashina.kg/tachka/images//6/7/e/67eaabd6788dc5ca20410275da1de50e_240x180.jpg,966130сом,$11000
Hyundai Grandeur,"2017г.,3л.,автоматседан,бензин/газрульслева,171000км",https://im.mashina.kg/tachka/images//0/d/b/0db36ba2f5fdf9ba2cf1c9b14be17da2_240x180.jpg,1343799сом,$15300
Toyota Highlander,"2019г.,2.7л.,автоматвнедорожник5дв.,бензинрульслева,51000км",https://im.mashina.kg/tachka/images//3/6/2/3626c3ad412514b4efe7059b15ac4e91_240x180.jpg,2678815сом,$30500
Hyundai Sonata,"2018г.,2л.,автоматседан,газрульслева,96000км",https://im.mashina.kg/tachka/images//6/a/4/6a4990f53a8f74055623c2b71c0b85dc_240x180.jpg,1396497сом,$15900
Honda Civic,"2005г.,1.6л.,автоматседан,бензинрульслева,292000км",https://im.mashina.kg/tachka/images//5/b/9/5b9cba0e88760f4aa8a7d7227d718e74_240x180.jpg,555000сом,$6319
Toyota Land Cruiser,"2015г.,4.5л.,автоматвнедорожник5дв.,дизельрульслева,150000км",https://im.mashina.kg/tachka/images//8/d/a/8dacda75e664f5616cca1215703e3808_240x180.jpg,5313715сом,$60500
Toyota Land Cruiser,"2015г.,4.5л.,автоматвнедорожник5дв.,дизельрульслева,150000км",https://im.mashina.kg/tachka/images//8/d/a/8dacda75e664f5616cca1215703e3808_240x180.jpg,5313715сом,$60500
Leapmotor  C11,"2022г.,автоматвнедорожник5дв.,электрорульслева,1км",https://im.mashina.kg/tachka/images//3/1/0/3107dbb2a4a2a8185f753c7ca45a169c_240x180.jpg,3381455сом,$38500
Lexus GX,"2004г.,4.7л.,автоматвнедорожник5дв.,бензинрульслева,220000км",https://im.mashina.kg/tachka/images//d/c/3/dc3b2335d6e0ab4cfe8e57b10e1de1e0_240x180.jpg,1888345сом,$21500
Xpeng G3,"2022г.,автоматвнедорожник5дв.,электрорульслева,1км",https://im.mashina.kg/tachka/images//a/c/c/acca4a5a9bd5491d41b54eb0f5e48101_240x180.jpg,2195750сом,$25000
Honda Insight,"2012г.,1.3л.,вариаторхэтчбек5дв.,гибридрульслева,129000км",https://im.mashina.kg/tachka/images//5/e/8/5e838461bd68071d626cb79f92b7d984_240x180.jpg,1045177сом,$11900
Toyota RAV4,"2016г.,2.5л.,автоматвнедорожник5дв.,бензинрульслева,73500км",https://im.mashina.kg/tachka/images//5/f/0/5f0bec3fe86aef5df37bfe66372a595b_240x180.jpg,2064005сом,$23500
Toyota Camry,"2023г.,2.5л.,вариаторседан,гибридрульслева,1км",https://im.mashina.kg/tachka/images//5/7/e/57e2f3c4e017d836148e8e7e13bd3892_240x180.jpg,2986220сом,$34000
Kia Sportage,"2017г.,2.4л.,автоматвнедорожник5дв.,бензинрульслева,116000км",https://im.mashina.kg/tachka/images//b/7/4/b74756f47ad5a1fe5ac10f3584ba8f4c_240x180.jpg,1993741сом,$22700
Toyota Camry,"2018г.,2.5л.,автоматседан,бензинрульслева,41400км",https://im.mashina.kg/tachka/images//6/9/c/69c7dea8715515e63d30ee505d0f8399_240x180.jpg,2064005сом,$23500
Kia Sorento,"2016г.,2.4л.,автоматвнедорожник5дв.,бензинрульслева,75500км",https://im.mashina.kg/tachka/images//2/8/0/280d65bca36fe01fce1189ba63a10de1_240x180.jpg,1976175сом,$22500
Zeekr 001,"2022г.,автоматлифтбек,электрорульслева,1км",https://im.mashina.kg/tachka/images//1/8/b/18b7cfe6ae1cdf3b5cf5b3fe1fded821_240x180.jpg,5269800сом,$60000
Voyah Free,"2022г.,1.5л.,автоматвнедорожник5дв.,гибридрульслева,1км",https://im.mashina.kg/tachka/images//4/d/6/4d6de87bf8426afa0e17c8585a4fd583_240x180.jpg,3864520сом,$44000
Toyota Harrier,"2005г.,3л.,автоматвнедорожник5дв.,бензинрульсправа,185000км",https://im.mashina.kg/tachka/images//a/0/6/a06ea2cb187f0e4b82f105ec9010d249_240x180.jpg,1264752сом,$14400
Weltmeister EX5,"2022г.,автоматвнедорожник5дв.,электрорульслева,1км",https://im.mashina.kg/tachka/images//c/8/3/c83b4539b666262ff21ced550b238f20_240x180.jpg,1580940сом,$18000
Toyota Camry,"2004г.,2.4л.,механикаседан,бензинрульслева,200000км",https://im.mashina.kg/tachka/images//b/e/c/bec5327d2768bd18aabc868036c583c3_240x180.jpg,790470сом,$9000
Geely Monjaro,"2023г.,2л.,автоматвнедорожник5дв.,бензинрульслева,1км",https://im.mashina.kg/tachka/images//d/3/c/d3c315e38229c9146f660e48befb22b8_240x180.jpg,2634900сом,$30000
BMW X5,"2016г.,2л.,автоматвнедорожник5дв.,гибридрульслева,200000км",https://im.mashina.kg/tachka/images//5/7/6/576816807dea7d93ec0c86fc41d11739_240x180.jpg,3952350сом,$45000
BMW 5 серии,"2017г.,2л.,автоматседан,бензинрульслева,90000км",https://im.mashina.kg/tachka/images//3/5/4/354a9a56a9392d170a26fb9356e4fa90_240x180.jpg,3205795сом,$36500
Honda e:NS1,"2023г.,автоматвнедорожник5дв.,электрорульслева,1км",https://im.mashina.kg/tachka/images//7/8/6/786be02d88dd0f3052a499f460bbd4d0_240x180.jpg,3403413сом,$38750
Geely Monjaro,"2023г.,2л.,автоматвнедорожник5дв.,бензинрульслева,3км",https://im.mashina.kg/tachka/images//9/f/2/9f2f9cd03172cad0d54bec087f9cb1dd_240x180.jpg,3399021сом,$38700
Hyundai Sonata,"2017г.,2л.,автоматседан,газрульслева,195000км",https://im.mashina.kg/tachka/images//6/e/6/6e64acdaa18e1b1ab642b8b319385070_240x180.jpg,1141790сом,$13000
Voyah Free,"2023г.,автоматвнедорожник5дв.,электрорульслева,1км",https://im.mashina.kg/tachka/images//8/f/c/8fc90d35d5e5d5bf69f48c927f3c7489_240x180.jpg,4215840сом,$48000
Hyundai Accent,"2005г.,1.5л.,автоматседан,бензинрульслева,300000км",https://im.mashina.kg/tachka/images//3/a/2/3a240be02ba8f1e6f537963855a22fb2_240x180.jpg,265000сом,$3017
BYD Yuan,"2023г.,автоматвнедорожник5дв.,электрорульслева,1км",https://im.mashina.kg/tachka/images//7/c/8/7c85e0740b6c2081e59514f50a709ddc_240x180.jpg,2371410сом,$27000
BYD Song Plus,"2023г.,автоматвнедорожник5дв.,электрорульслева,1км",https://im.mashina.kg/tachka/images//a/7/f/a7fdff0dae9846834e574c104d8bea1e_240x180.jpg,2722730сом,$31000
Subaru Forester,"2019г.,2.5л.,вариаторвнедорожник5дв.,бензинрульслева,170000км",,1800515сом,$20500
Skoda Roomster,"2007г.,1.4л.,механикакомпактвэн,дизельрульслева,132000км",https://im.mashina.kg/tachka/images//e/5/d/e5d329c91c4aa0c9e8ed0b3646155c08_240x180.jpg,450000сом,$5124
Suzuki Jimny,"2003г.,0.7л.,автоматвнедорожник3дв.,бензинрульсправа,207000км",https://im.mashina.kg/tachka/images//8/c/0/8c0ee20feaaae61cec6ece8918b20699_240x180.jpg,421584сом,$4800
Toyota RAV4,"2016г.,2.5л.,вариаторвнедорожник5дв.,гибридрульслева,12000км",https://im.mashina.kg/tachka/images//e/d/1/ed1ed9b321d3a3d0bcdab5ba4728cfc0_240x180.jpg,1958609сом,$22300
LiXiang L9,"2023г.,1.5л.,автоматвнедорожник5дв.,гибридрульслева,1км",https://im.mashina.kg/tachka/images//1/6/c/16cd90697770e77e430c459da44ce4f2_240x180.jpg,6060270сом,$69000
Honda Jazz,"2003г.,1.3л.,механикахэтчбек5дв.,бензинрульслева,117235км",https://im.mashina.kg/tachka/images//0/a/1/0a1318ae90af0d6d214223274031ec62_240x180.jpg,720206сом,$8200
Volkswagen ID.6,"2023г.,автоматвнедорожник5дв.,электрорульслева,1км",https://im.mashina.kg/tachka/images//b/1/c/b1c69b2b1b258fbf7511ac756d213ee5_240x180.jpg,4479330сом,$51000
ВАЗ (Lada) Granta,"2013г.,1.6л.,автоматседан,бензинрульслева,66770км",https://im.mashina.kg/tachka/images//2/f/9/2f9a2c6dbdd1f306b710c1f449aeeb8c_240x180.jpg,485000сом,$5522
Lexus GX,"2017г.,4.6л.,автоматвнедорожник5дв.,бензинрульслева,99000км",https://im.mashina.kg/tachka/images//1/5/c/15cdfca6cbb69ef449aa53e39da6913a_240x180.jpg,4918392сом,$55999
BYD Tang,"2023г.,автоматвнедорожник5дв.,электрорульслева,1км",https://im.mashina.kg/tachka/images//e/d/e/ede410e7150921db2eb1351d6df940e3_240x180.jpg,4918480сом,$56000
Toyota Avensis,"2004г.,1.8л.,механикаседан,бензинрульслева,280000км",https://im.mashina.kg/tachka/images//8/4/7/8474e3f95fa419757b7ec5a9a50e91ec_240x180.jpg,658725сом,$7500
Subaru Outback,"2016г.,2.5л.,вариаторуниверсал,бензинрульслева,132000км",https://im.mashina.kg/tachka/images//6/7/a/67a8c4f4c2390b7f471e837bedf140df_240x180.jpg,1537025сом,$17500
Toyota Camry,"2023г.,2.5л.,автоматседан,бензинрульслева,1км",https://im.mashina.kg/tachka/images//4/7/b/47ba5de5ac1183ba217ffe2d00009fda_240x180.jpg,3337540сом,$38000
ВАЗ (Lada) 2107,"2007г.,1.6л.,механикаседан,бензинрульслева,30831км",https://im.mashina.kg/tachka/images//4/2/c/42ca2c78f54e6e3778a637758ebcecd1_240x180.jpg,175000сом,$1992
Zeekr 001,"2023г.,автоматлифтбек,электрорульслева,1км",https://im.mashina.kg/tachka/images//7/5/1/751eade4ccb80359bc6b08cf4e1cc28a_240x180.jpg,5269800сом,$60000
Zeekr 001,"2023г.,автоматлифтбек,электрорульслева,1км",https://im.mashina.kg/tachka/images//7/5/1/751eade4ccb80359bc6b08cf4e1cc28a_240x180.jpg,5269800сом,$60000
Volkswagen ID.4,"2023г.,автоматвнедорожник5дв.,электрорульслева,1км",https://im.mashina.kg/tachka/images//d/d/4/dd4c2f86b52442e6f74a3042ed77ae46_240x180.jpg,4303670сом,$49000
Tesla Model 3,"2023г.,автоматседан,электрорульслева,1км",https://im.mashina.kg/tachka/images//a/4/c/a4c608cd9c35cca55f9532337ec79dd9_240x180.jpg,4830650сом,$55000
BYD Han,"2023г.,автоматседан,электрорульслева,1км",https://im.mashina.kg/tachka/images//9/c/a/9caed7c31aae7ac1bb9654707a35cfcd_240x180.jpg,4742820сом,$54000
Chery Tiggo 7 Pro,"2023г.,1.5л.,вариаторвнедорожник5дв.,бензинрульслева,1км",https://im.mashina.kg/tachka/images//4/e/5/4e513d2f4302dfccac2fef33be7a098c_240x180.jpg,2195750сом,$25000
Chevrolet Spark,"2016г.,1л.,вариаторхэтчбек5дв.,бензинрульслева,73000км",https://im.mashina.kg/tachka/images//c/e/6/ce67f6982077100fc010f5834514d682_240x180.jpg,781687сом,$8900
Subaru Outback,"2013г.,2.5л.,вариаторуниверсал,бензинрульслева,237000км",https://im.mashina.kg/tachka/images//5/0/9/5096eb0e1916da5cc018708f31967ab7_240x180.jpg,1361365сом,$15500
Hongqi E-HS9,"2023г.,автоматвнедорожник5дв.,электрорульслева,1км",https://im.mashina.kg/tachka/images//d/4/1/d4115a47a05630174e99f43c7f7dfbdf_240x180.jpg,9046490сом,$103000
Toyota Alphard,"2006г.,3л.,автоматминивэн,бензинрульсправа,149500км",https://im.mashina.kg/tachka/images//6/6/2/662ff4e02f8b74f177c08ff6b425293e_240x180.jpg,1405280сом,$16000
Nissan Primera,"2004г.,1.8л.,механикаседан,бензинрульслева",https://im.mashina.kg/tachka/images//8/7/d/87d25a51660765d6ac4f7e6f3035a646_240x180.jpg,350000сом,$3985
Hyundai Sonata,"2017г.,2.4л.,автоматседан,бензинрульслева,128350км",https://im.mashina.kg/tachka/images//a/3/8/a3820a616d0343fd98ff0b70536e2856_240x180.jpg,1212054сом,$13800
Chery Tiggo 8 Pro Max,"2023г.,2л.,роботвнедорожник5дв.,бензинрульслева,1км",https://im.mashina.kg/tachka/images//e/d/2/ed2264d7c2db54bdaa704d9dac6e1921_240x180.jpg,2766645сом,$31500
Hyundai Sonata,"2017г.,2л.,автоматседан,газрульслева,170000км",https://im.mashina.kg/tachka/images//f/e/7/fe736839d1da270d219321fe3ccccaaa_240x180.jpg,1317450сом,$15000
Chevrolet Spark,"2018г.,1л.,вариаторхэтчбек5дв.,бензинрульслева",https://im.mashina.kg/tachka/images//2/d/d/2dd6d40b61ada0ff4c70e21a3395a7d9_240x180.jpg,755338сом,$8600
Daewoo Nexia,"2007г.,1.5л.,механикаседан,бензинрульслева,25935км",https://im.mashina.kg/tachka/images//8/b/7/8b7be316164301f77fcfcbda782d089c_240x180.jpg,200000сом,$2277
Honda M-NV,"2023г.,автоматвнедорожник5дв.,электрорульслева,1км",https://im.mashina.kg/tachka/images//7/0/4/704d6ccbfae74328f3b75c338d3ee375_240x180.jpg,2151835сом,$24500
Weltmeister W6,"2023г.,автоматвнедорожник5дв.,электрорульслева,20000км",https://im.mashina.kg/tachka/images//7/6/2/76241284d142cfadf150ce4bf1ed7a0f_240x180.jpg,2371410сом,$27000
Hyundai Sonata,"2017г.,2л.,автоматседан,газрульслева,206000км",https://im.mashina.kg/tachka/images//d/2/2/d2247cbde18ca5901ba54437ba5531f8_240x180.jpg,1133007сом,$12900
Weltmeister EX5,"2023г.,автоматвнедорожник5дв.,электрорульслева,1км",https://im.mashina.kg/tachka/images//0/c/e/0ce273acf4d321331864321f61f8e183_240x180.jpg,2011307сом,$22900
Kia K7,"2020г.,3л.,автоматседан,газрульслева,130000км",https://im.mashina.kg/tachka/images//e/7/c/e7c19235cbf193f91accaa0acde1cb88_240x180.jpg,2015699сом,$22950
Kia K7,"2020г.,3л.,автоматседан,газрульслева,130000км",https://im.mashina.kg/tachka/images//e/7/c/e7c19235cbf193f91accaa0acde1cb88_240x180.jpg,2015699сом,$22950
Hyundai Elantra,"2021г.,2л.,автоматседан,бензинрульслева,9500км",https://im.mashina.kg/tachka/images//2/b/d/2bdb743146a2a568c1d89b777e1075f3_240x180.jpg,2450457сом,$27900
Chevrolet Volt,"2011г.,1.4л.,вариаторхэтчбек5дв.,гибридрульслева,155253км",https://im.mashina.kg/tachka/images//5/c/7/5c740eb6364b7b920959f63430055ded_240x180.jpg,992479сом,$11300
Audi 100,"1993г.,2.3л.,механикауниверсал,бензинрульслева,265000км",https://im.mashina.kg/tachka/images//1/3/c/13cef8564549d504a5f7ec5cb5279f73_240x180.jpg,280000сом,$3188
Kia Sorento,"2020г.,2.2л.,роботвнедорожник5дв.,дизельрульслева,60000км",https://im.mashina.kg/tachka/images//f/7/7/f77e39d6fffe4950f94baeceb046cd0b_240x180.jpg,2898390сом,$33000
Kia Carnival,"2021г.,2.2л.,автоматминивэн,дизельрульслева,40900км",https://im.mashina.kg/tachka/images//8/6/6/86668448903c795c4cf7ea7cbc4d94bc_240x180.jpg,3706426сом,$42200
Kia Carnival,"2020г.,2.2л.,автоматминивэн,дизельрульслева,47000км",https://im.mashina.kg/tachka/images//5/7/0/570820d9836db30575bf1e01234e332b_240x180.jpg,3706426сом,$42200
Honda M-NV,"2023г.,автоматвнедорожник5дв.,электрорульслева,82км",https://im.mashina.kg/tachka/images//3/c/1/3c1afbb21e31c49f0492e7eeb2f9baac_240x180.jpg,2107920сом,$24000
Hyundai Grandeur,"2017г.,3л.,автоматседан,газрульслева,178000км",https://im.mashina.kg/tachka/images//2/5/a/25af430507ce61413bdb1856f15920d6_240x180.jpg,1624855сом,$18500
Lexus RX,"2002г.,3л.,автоматвнедорожник5дв.,бензинрульслева,168000км",https://im.mashina.kg/tachka/images//2/3/b/23b3a4200de63e9c9a93fa3e9b497653_240x180.jpg,878212сом,$9999
Honda CR-V,"2009г.,2.4л.,автоматвнедорожник5дв.,бензинрульслева,198000км",https://im.mashina.kg/tachka/images//2/9/5/2954c316173ba4db1549f94fc19971c7_240x180.jpg,1229620сом,$14000
Hyundai Grandeur,"2018г.,3л.,автоматседан,бензин/газрульслева,190000км",https://im.mashina.kg/tachka/images//2/2/7/227d4e07d1481b038e148f12a8f680ba_240x180.jpg,1537025сом,$17500
ВАЗ (Lada) 2106,"2001г.,1.6л.,механикаседан,бензинрульслева,75882км",https://im.mashina.kg/tachka/images//2/6/8/26802289d0ff956a6f2e0c1a249f4f9d_240x180.jpg,150000сом,$1708
Mercedes-Benz W124,"1992г.,2.3л.,механикаседан,бензинрульслева",https://im.mashina.kg/tachka/images//1/1/5/11565fa1e97cb9591d723c8f2357e48e_240x180.jpg,340000сом,$3871
Volkswagen ID.4,"2021г.,автоматвнедорожник5дв.,электрорульслева,26000км",https://im.mashina.kg/tachka/images//6/d/0/6d08ba69dbaa871167a64e6b6a3d295c_240x180.jpg,2801777сом,$31900
Geely Monjaro,"2023г.,2л.,автоматвнедорожник5дв.,бензинрульслева,1км",https://im.mashina.kg/tachka/images//e/e/4/ee457a970f5ed4f6f3be862b3bbeec37_240x180.jpg,2634900сом,$30000
Toyota Camry,"2023г.,2.5л.,автоматседан,бензинрульслева",https://im.mashina.kg/tachka/images//b/2/d/b2da5d4395820d8f4f23812b85acdcf3_240x180.jpg,3249710сом,$37000
Mitsubishi Carisma,"2001г.,1.6л.,механикахэтчбек5дв.,бензинрульслева,300000км",https://im.mashina.kg/tachka/images//4/7/b/47bcb160d5946be184241024e772c8c9_240x180.jpg,368886сом,$4200
Volkswagen ID.4,"2022г.,автоматвнедорожник5дв.,электрорульслева,1км",https://im.mashina.kg/tachka/images//3/c/e/3ced9915038879d8e5de816d7fadb8ef_240x180.jpg,3820605сом,$43500
